date,open,high,low,close,volume
2022-05-19,289.29,294.39,287.58,289.58,79920709
2022-05-20,293.13,293.8,280.21,288.68,91764200
2022-05-23,289.75,293.87,287.29,293.48,63648400
2022-05-24,288.13,288.86,282.25,287.24,73491124
2022-05-25,285.71,293.39,285.5,291.26,67144548
2022-05-26,290.44,300.92,290.15,299.33,59462231
2022-05-27,302.54,309.25,302.42,309.1,66985600
2022-05-31,309.07,311.33,304.33,308.28,60968330
2022-06-01,310.47,312.65,303.73,306,65341700
2022-06-02,304.85,314.56,303.4,314.38,59291333
2022-06-03,309.03,310.47,304.92,306.2,60914700
2022-06-06,310.75,312.35,305.62,307.22,51785013
2022-06-07,303.81,310.67,302.69,309.87,44900300
2022-06-08,309.05,311.72,306.77,307.64,38342100
2022-06-09,305.91,309.05,299.23,299.4,55900500
2022-06-10,293.65,294.87,288.38,288.84,85963500
2022-06-13,279.75,282.34,274.53,275.41,94442009
2022-06-14,277.66,278.66,273.34,275.91,64697521
2022-06-15,279.42,286.83,276.61,282.8,86051428
2022-06-16,275.59,276.06,269.28,271.39,81910300
2022-06-17,272.18,277.19,270.51,274.69,82703402
2022-06-21,278.75,283.45,278.64,281.08,51633741
2022-06-22,278.52,285.18,277.91,280.67,67472924
2022-06-23,283.21,285.72,280.31,284.85,57457800
2022-06-24,287.74,295.04,287.5,294.61,58422300
2022-06-27,296,296.58,291.29,292.45,54151500
2022-06-28,293,295.65,283.35,283.54,61867060
2022-06-29,283.4,285.34,280.84,283.8,57302726
2022-06-30,280.75,283.94,275.78,280.28,79313600
2022-07-01,278.95,282.53,277.03,282.13,56675107
2022-07-05,278.31,287.08,276.75,286.96,61829300
2022-07-06,287.35,290.95,285.59,288.8,63194715
2022-07-07,289.63,295.7,289.63,294.98,56620114
2022-07-08,292.08,296.75,291.12,295.35,59895500
2022-07-11,292.88,293.11,288.14,289.04,55273920
2022-07-12,290.32,292.28,284.61,286.24,55797100
2022-07-13,280.6,288.05,280.02,285.65,73939418
2022-07-14,282.99,287.56,279.8,286.67,63741837
2022-07-15,289.73,291.98,288.08,291.87,63818149
2022-07-18,294.72,296.16,288.2,289.4,59519600
2022-07-19,293.11,298.6,291.47,298.3,55172640
2022-07-20,298.73,304.24,297.93,303.03,67769430
2022-07-21,303.5,307.44,300.78,307.38,55049400
2022-07-22,306.43,308.55,300.12,301.99,57127715
2022-07-25,302.02,302.5,298.22,300.27,40582400
2022-07-26,298.53,298.79,293.54,294.37,50074122
2022-07-27,299.04,308.54,298.46,306.81,69304400
2022-07-28,306.59,310.4,302.75,309.81,55139941
2022-07-29,311.39,316.39,309.93,315.46,57501043
2022-08-01,313.65,318.81,312.53,315.27,46358833
2022-08-02,312.92,318.55,311.84,314.33,48676501
2022-08-03,316.05,323.73,315.99,322.89,53735729
2022-08-04,322.97,324.72,320.77,324.4,38973700
2022-08-05,319.19,323.83,318.39,321.75,53894000
2022-08-08,322.69,326.47,319.21,320.71,44066297
2022-08-09,318.77,319.03,315.42,317.08,39764220
2022-08-10,324.59,326.23,322.06,325.93,51459600
2022-08-11,328.31,330.36,323.36,324.08,45897700
2022-08-12,326.18,330.59,325.1,330.39,40928400
2022-08-15,329.42,333.57,329.4,333.06,38266614
2022-08-16,332.06,334.42,329.16,332.28,41186900
2022-08-17,329.07,331.43,326.36,328.49,47842200
2022-08-18,328.44,330.49,326.79,329.28,41937200
2022-08-19,326.17,326.84,322.08,322.86,51770600
2022-08-22,318.5,318.74,313.53,314.36,51098900
2022-08-23,314.12,317,313.33,314.1,39497100
2022-08-24,313.61,316.87,312.99,315.01,38057100
2022-08-25,316.83,320.6,315.76,320.58,38098300
2022-08-26,320.28,321.51,307.35,307.44,69047740
2022-08-29,304.62,307.22,303.28,304.41,48321900
2022-08-30,306.1,306.73,298.44,301.02,51184500
2022-08-31,303.99,304.91,299.16,299.27,50044041
2022-09-01,296.72,299.78,292.95,299.4,57990745
2022-09-02,302.34,303.75,293.52,295.17,64666839
2022-09-06,295.66,296.6,290.87,293.05,57005444
2022-09-07,293.54,299.99,293.27,298.97,49260400
2022-09-08,296.85,301.87,295.45,300.52,55649821
2022-09-09,302.83,307.6,300.52,307.09,56125215
2022-09-12,308.5,311.08,308.18,310.74,45905737
2022-09-13,301.8,303.02,292.79,293.7,79562200
2022-09-14,294.87,296.93,293.06,296.03,54907200
2022-09-15,294.07,296.53,289.46,291.1,65299411
2022-09-16,287.72,289.72,285.62,289.32,79920400
2022-09-19,286.1,291.21,286.04,291.05,52613831
2022-09-20,288.49,291.07,286.38,288.73,51271117
2022-09-21,289.59,293.95,283.42,283.56,82931000
2022-09-22,282,283.03,278.82,280.07,62757100
2022-09-23,277.55,277.85,272.02,275.51,74815200
2022-09-26,275.03,279.49,273.56,274.37,71176700
2022-09-27,277.81,280.21,272.11,274.48,69780115
2022-09-28,274.46,281.25,272.95,279.94,79652140
2022-09-29,275.86,276.25,268.84,271.87,81216000
2022-09-30,271.03,275.19,267.1,267.26,78482400
2022-10-03,269.07,275.16,267.53,273.53,61267449
2022-10-04,278.99,282.85,278.99,282.13,66696931
2022-10-05,278.28,283.81,275.42,281.98,55766318
2022-10-06,280.96,284.18,279.43,279.76,53489411
2022-10-07,275.02,275.15,267.74,269.1,71354700
2022-10-10,269.3,269.7,263.64,266.41,60393000
2022-10-11,264.7,267.63,261.03,262.75,66522509
2022-10-12,263.4,265.36,261.95,262.66,50580200
2022-10-13,255.16,270.17,254.26,268.82,112894100
2022-10-14,271.2,271.81,260.14,260.74,77244302
2022-10-17,266.84,270.24,266.74,269.35,64576500
2022-10-18,276.53,277.21,268.74,271.48,69781000
2022-10-19,269.93,273.68,268.07,270.49,53115405
2022-10-20,269.58,274.84,267.92,269.11,60605500
2022-10-21,267.98,275.97,266.82,275.42,77897700
2022-10-24,275.69,279.4,271.97,278.45,63963600
2022-10-25,279.41,284.6,277.9,284.21,59014500
2022-10-26,278.46,283.98,277.43,277.93,63898246
2022-10-27,276.79,278.28,272.34,272.87,57760302
2022-10-28,272.23,281.7,272.06,281.22,62651312
2022-10-31,278.92,279.76,275.99,277.95,47742000
2022-11-01,281.5,282.07,274.74,275.11,45895900
2022-11-02,275.08,278.21,265.61,265.68,79803142
2022-11-03,263.01,264.5,260.1,260.49,70038903
2022-11-04,265.53,266.61,259.08,264.68,78313213
2022-11-07,265.75,268.14,263.57,267.59,47333828
2022-11-08,269.14,272.85,265.52,269.54,63213800
2022-11-09,267.76,268.56,263.03,263.32,64862129
2022-11-10,276.01,283.05,273.85,282.75,99256700
2022-11-11,282.56,288.64,281.19,287.96,66961800
2022-11-14,285.86,289.21,284.44,285.44,55290700
2022-11-15,292.21,293.26,285.97,289.39,73985400
2022-11-16,287.39,289.48,284.6,285.44,48859804
2022-11-17,280.88,286.32,280.72,284.81,55462100
2022-11-18,287.89,287.99,282.32,284.82,53588631
2022-11-21,283.4,284.58,281.04,281.89,40083527
2022-11-22,282.64,286.11,280.46,285.95,41873444
2022-11-23,285.97,289.46,285.79,288.82,46390000
2022-11-25,287.19,287.91,286.42,286.92,15498800
2022-11-28,284.9,286.96,281.76,282.71,38877045
2022-11-29,282.94,283.35,279.17,280.57,35618900
2022-11-30,280.84,293.47,279.97,293.36,74718100
2022-12-01,293.69,295.75,290.88,293.72,51547332
2022-12-02,288.54,293.45,288.36,292.55,53583200
2022-12-05,290.38,291.68,286.15,287.64,41482121
2022-12-06,287.48,287.62,280.26,281.68,53937605
2022-12-07,280.47,282.57,278.78,280.53,45614300
2022-12-08,281.91,284.84,279.79,283.85,42594913
2022-12-09,282.81,285.64,281.59,282.04,47860500
2022-12-12,282.22,285.64,281.16,285.58,35732518
2022-12-13,296.65,296.88,285.91,288.65,80667700
2022-12-14,288.05,291.41,283.19,286.51,64984432
2022-12-15,282.33,283.01,275.67,276.89,60554119
2022-12-16,276.2,277.77,272.61,274.25,68300400
2022-12-19,273.87,273.96,268.49,269.75,44167920
2022-12-20,268.56,271.32,266.95,269.54,51064200
2022-12-21,270.6,274.78,269.74,273.45,46394700
2022-12-22,270.38,270.51,262.46,266.76,60278400
2022-12-23,265.47,268.04,263.53,267.36,39373600
2022-12-27,266.74,266.85,263.03,263.58,38009005
2022-12-28,263.17,265.47,259.73,260.1,47139043
2022-12-29,262.96,267.4,262.25,266.44,45893600
2022-12-30,263.62,266.41,262.29,266.28,37858300
2023-01-03,268.65,270.15,262.13,264.48,42335325
2023-01-04,266.64,267.45,262.53,265.74,47754900
2023-01-05,264.04,264.21,261.26,261.58,45396744
2023-01-06,263.35,269.94,260.34,268.8,54659739
2023-01-09,270.83,275.29,269.92,270.54,45568700
2023-01-10,269.49,272.94,268.97,272.83,35247800
2023-01-11,273.92,277.66,273.12,277.55,44077036
2023-01-12,278.12,280.1,273.74,279.05,60600000
2023-01-13,276.5,281.22,276.16,280.97,44802936
2023-01-17,280.77,282.85,279.58,281.54,36269738
2023-01-18,283.11,284.69,277.67,277.88,47754549
2023-01-19,276.22,277.38,273.89,275.15,44150436
2023-01-20,276.79,283.02,275.71,282.68,60613606
2023-01-23,283.54,290.21,282.73,288.96,52799905
2023-01-24,287.31,289.55,286.78,288.37,44875146
2023-01-25,283.77,288.36,281.18,287.73,50872022
2023-01-26,291.22,293.52,288.52,293.34,51596335
2023-01-27,292,298.26,291.88,296.26,56441939
2023-01-30,292.93,294.38,289.89,290.27,49405833
2023-01-31,290.31,294.72,290.2,294.62,46705106
2023-02-01,294.41,303.43,292.3,300.92,67562200
2023-02-02,307.57,313.68,306.73,311.72,83070628
2023-02-03,304.94,312.39,304.54,306.18,76170804
2023-02-06,303.51,305.91,302.22,303.59,40802348
2023-02-07,303.46,311.03,302.32,309.88,67584000
2023-02-08,308.54,309.5,303.67,304.37,56720900
2023-02-09,308.84,308.99,300.2,301.68,49137818
2023-02-10,299.48,301.57,297.25,299.7,50050104
2023-02-13,301.13,305.1,299.93,304.5,39636720
2023-02-14,302.89,307.72,300.91,306.75,64079100
2023-02-15,304.9,309.27,304.2,309.1,43427298
2023-02-16,304.38,308.43,303.15,303.3,59498630
2023-02-17,301.07,301.93,298.1,301.16,58230729
2023-02-21,297.26,298.73,293.89,294.03,46526708
2023-02-22,294.62,296.36,292.56,294.25,51389237
2023-02-23,297.97,298.13,292.55,296.82,69294443
2023-02-24,291.76,292.97,290.05,291.85,74332000
2023-02-27,295.07,296.49,293.34,293.94,48995009
2023-02-28,293.3,296.12,292.96,293.56,48243141
2023-03-01,293.26,293.93,290.2,291.2,58287000
2023-03-02,288.66,294.43,288.37,293.61,53738557
2023-03-03,295.39,299.92,294.87,299.68,60511540
2023-03-06,300.94,304,299.82,300.02,56736300
2023-03-07,300.07,301.01,295.72,296.34,65955800
2023-03-08,296.77,298.43,294.88,297.82,50876300
2023-03-09,298.33,300.98,291.83,292.66,71456700
2023-03-10,292.83,294.35,287.38,288.55,98593600
2023-03-13,286.73,294.47,285.19,290.69,97123603
2023-03-14,294.31,297.93,293.45,297.37,73602545
2023-03-15,294.71,299.27,293.24,298.93,83631535
2023-03-16,298,307.18,297.19,306.81,98556824
2023-03-17,306.72,309.15,303.37,305.36,89923732
2023-03-20,304.26,306.3,302.01,305.97,56359500
2023-03-21,307.94,310.8,306.4,310.34,49757048
2023-03-22,310.27,315.25,305.95,306.12,75791914
2023-03-23,309.92,314.15,307.01,309.75,74576000
2023-03-24,309.32,310.99,306.95,310.89,57245803
2023-03-27,311.6,312.7,307.89,308.76,50287407
2023-03-28,308.17,308.2,304.77,307.12,48585917
2023-03-29,310.88,313.35,310.05,312.72,53274300
2023-03-30,315.24,316.32,312.81,315.68,58354808
2023-03-31,315.91,321.17,315.6,320.93,62138100
2023-04-03,318.77,320.42,317.42,320.15,47126839
2023-04-04,320.6,321.63,317.83,319.07,45875400
2023-04-05,318.1,319.06,314.07,315.92,62795706
2023-04-06,314.24,318.55,312.82,318.05,46916500
2023-04-10,315.07,317.92,313.25,317.87,45134736
2023-04-11,317.83,317.89,315.31,315.83,40113600
2023-04-12,317.82,318.42,312.57,313.04,62813305
2023-04-13,314.83,319.65,313.63,319.17,54613800
2023-04-14,317.59,320.36,315.61,318.57,56278300
2023-04-17,318.15,319.2,316.04,318.84,43007023
2023-04-18,320.99,321.42,317.64,318.86,46746940
2023-04-19,316.41,319.79,316.28,318.71,38960127
2023-04-20,315.69,319.27,314.97,316.28,62462142
2023-04-21,315.91,317.4,314.1,316.61,59002300
2023-04-24,316.38,317.74,313.74,315.95,44043100
2023-04-25,314.29,314.97,309.89,309.99,57121644
2023-04-26,313.44,314.94,311.34,311.87,55400500
2023-04-27,315.7,320.86,315.05,320.35,65430400
2023-04-28,320.11,322.65,318.96,322.56,59712635
2023-05-01,322.09,323.63,321.09,322.19,41013400
2023-05-02,322.12,322.45,317.61,319.38,56519407
2023-05-03,319.75,322.47,317.18,317.29,59882100
2023-05-04,317.06,318.23,315.12,316.17,50224520
2023-05-05,318.47,323.76,316.21,322.89,51806100
2023-05-08,322.42,324.04,321.32,323.69,36465800
2023-05-09,322,322.88,321.32,321.64,31768800
2023-05-10,324.12,326.01,321.6,325.14,60446623
2023-05-11,325.7,326.75,324.12,326.2,44278548
2023-05-12,326.74,327.17,322.94,325.03,48432836
2023-05-15,325.51,327.03,323.96,326.79,33375600
2023-05-16,326.06,328.9,326.02,327.16,40019200
2023-05-17,328.24,331.71,327.04,331.12,47486124
2023-05-18,331.52,337.49,331.5,337.27,64213500
2023-05-19,337.49,338.21,335.43,336.51,61554926
2023-05-22,336.25,338.67,336.24,337.64,43015948
2023-05-23,335.89,337.06,333,333.36,48216700
